comID,yearG5,sex,CAUSE,Ndeaths,YLL,mean.age,Level,county,pop,YLLper,cDeathRate,rateLCI,rateUCI,comName,oDeaths,aRate,aLCI,aUCI,aSE,YLL.adj.rate,causeName
61,2014-2018,Male,C,39,370,70.36,lev1,Kern,22120,334.5,35.25,24.19,46.32,Arvin/Lamont/Weed Patch,39,101.2,68.78,145.4,18.18,425.6,Cardiovascular diseases
61,2014-2018,Male,C02,22,196,70.18,lev2,Kern,22120,177.2,19.89,11.58,28.2,Arvin/Lamont/Weed Patch,22,55.17,32.39,89.86,13.21,244.5,Ischaemic heart disease
61,2014-2018,Male,D,35,372,70.14,lev1,Kern,22120,336.3,31.64,21.16,42.12,Arvin/Lamont/Weed Patch,35,91.81,60.53,135,17.65,377.6,Other Chronic
61,2014-2018,Total,0,196,1951,70.74,lev0,Kern,43270,901.7,90.59,77.91,103.3,Arvin/Lamont/Weed Patch,196,217,185.1,253.3,16.91,1060,All CAUSES
61,2014-2018,Total,B,46,470,68.74,lev1,Kern,43270,217.2,21.26,15.12,27.4,Arvin/Lamont/Weed Patch,46,46.08,32.68,63.85,7.432,283.9,Cancer/Malignant neoplasms
61,2014-2018,Total,B99,11,72,73.09,lev2,Kern,43270,33.28,5.084,2.08,8.088,Arvin/Lamont/Weed Patch,11,11.38,5.257,22.32,3.754,46.4,Other malignant neoplasms
61,2014-2018,Total,C,64,493,73.52,lev1,Kern,43270,227.9,29.58,22.33,36.83,Arvin/Lamont/Weed Patch,64,74.57,56.21,97.47,10.03,288.9,Cardiovascular diseases
61,2014-2018,Total,C02,33,278,72.09,lev2,Kern,43270,128.5,15.25,10.05,20.46,Arvin/Lamont/Weed Patch,33,37.01,24.67,53.94,6.948,172.7,Ischaemic heart disease
61,2014-2018,Total,C03,13,155,71.23,lev2,Kern,43270,71.64,6.008,2.742,9.274,Arvin/Lamont/Weed Patch,13,15.68,7.777,28.61,4.765,71.27,Stroke
61,2014-2018,Total,D,65,587,72.8,lev1,Kern,43270,271.3,30.04,22.74,37.35,Arvin/Lamont/Weed Patch,65,76.24,57.51,99.55,10.23,303.8,Other Chronic
61,2014-2018,Total,D05,13,108,73.85,lev2,Kern,43270,49.92,6.008,2.742,9.274,Arvin/Lamont/Weed Patch,13,15.01,7.555,27.34,4.48,59.72,Alzheimer’s disease and other dementias
61,2014-2018,Total,E,14,276,59,lev1,Kern,43270,127.6,6.471,3.081,9.86,Arvin/Lamont/Weed Patch,14,12.65,6.218,23.79,3.887,129.7,Injuries
62,2014-2018,Female,0,152,853,78.03,lev0,Kern,15600,1094,194.9,163.9,225.9,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,152,159.6,134.9,188.5,13.17,1043,All CAUSES
62,2014-2018,Female,B,41,245,76.98,lev1,Kern,15600,314.1,52.57,36.48,68.66,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,41,41.77,29.84,57.99,6.601,248,Cancer/Malignant neoplasms
62,2014-2018,Female,B07,11,28,84.09,lev2,Kern,15600,35.9,14.1,5.769,22.44,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,11,11.2,5.551,21.61,3.407,20.55,"Trachea, bronchus and lung cancers"
62,2014-2018,Female,C,53,349,77.21,lev1,Kern,15600,447.5,67.96,49.66,86.25,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,53,56.73,42.21,75.6,7.959,487,Cardiovascular diseases
62,2014-2018,Female,C02,28,180,77.04,lev2,Kern,15600,230.8,35.9,22.6,49.2,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,28,30.03,19.8,44.75,5.77,252.9,Ischaemic heart disease
62,2014-2018,Female,D,49,221,79.8,lev1,Kern,15600,283.4,62.83,45.24,80.42,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,49,51.75,38.08,69.76,7.519,270.7,Other Chronic
62,2014-2018,Female,D05,17,0,87.59,lev2,Kern,15600,0,21.8,11.44,32.16,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,17,18.31,10.66,30.56,4.441,0,Alzheimer’s disease and other dementias
62,2014-2018,Female,D66,13,49,77.62,lev2,Kern,15600,62.83,16.67,7.608,25.73,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,13,13.22,6.996,24.11,3.694,46.19,Chronic obstructive pulmonary disease
62,2014-2018,Male,0,165,1338,72.12,lev0,Kern,19920,1343,165.7,140.4,190.9,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,165,220.7,183,265,20.14,1239,All CAUSES
62,2014-2018,Male,B,35,191,75.49,lev1,Kern,19920,191.8,35.14,23.5,46.78,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,35,50.59,32.94,75.42,9.986,184.6,Cancer/Malignant neoplasms
62,2014-2018,Male,C,64,286,76.27,lev1,Kern,19920,287.2,64.26,48.52,80,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,64,85.57,62.63,115.3,12.63,217.1,Cardiovascular diseases
62,2014-2018,Male,C02,36,200,73.86,lev2,Kern,19920,200.8,36.15,24.34,47.95,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,36,41.84,27.41,62.92,8.155,154.1,Ischaemic heart disease
62,2014-2018,Male,C99,11,42,80.09,lev2,Kern,19920,42.17,11.04,4.518,17.57,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,11,18.68,8.279,37.11,6.434,32.28,Other or unspecified cardiovascular diseases
62,2014-2018,Male,D,47,516,69.13,lev1,Kern,19920,518.1,47.19,33.7,60.68,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,47,66.03,45.98,93.03,11.17,511.4,Other Chronic
62,2014-2018,Male,E,11,229,56.09,lev1,Kern,19920,229.9,11.04,4.518,17.57,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,11,9.83,4.848,21.66,3.008,226.4,Injuries
62,2014-2018,Total,0,317,2191,74.95,lev0,Kern,35520,1234,178.5,158.9,198.2,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,317,182.5,162.2,204.9,10.69,1137,All CAUSES
62,2014-2018,Total,A,16,133,72.44,lev1,Kern,35520,74.89,9.01,4.595,13.42,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,16,9.078,5.064,15.29,2.356,65.96,"Communicable, maternal, perinatal and nutritional conditions"
62,2014-2018,Total,B,76,436,76.29,lev1,Kern,35520,245.5,42.8,33.17,52.42,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,76,43.64,33.99,55.37,5.232,211.4,Cancer/Malignant neoplasms
62,2014-2018,Total,B07,18,88,78.44,lev2,Kern,35520,49.55,10.14,5.453,14.82,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,18,10.66,6.143,17.41,2.629,43.17,"Trachea, bronchus and lung cancers"
62,2014-2018,Total,B99,11,72,75.64,lev2,Kern,35520,40.54,6.194,2.534,9.855,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,11,6.573,3.171,12.27,2.064,32.31,Other malignant neoplasms
62,2014-2018,Total,C,117,635,76.69,lev1,Kern,35520,357.6,65.88,53.95,77.82,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,117,66.43,54.45,80.46,6.418,322.9,Cardiovascular diseases
62,2014-2018,Total,C01,13,33,82.46,lev2,Kern,35520,18.58,7.32,3.341,11.3,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,13,7.834,4.011,13.96,2.288,11.31,Hypertensive heart disease
62,2014-2018,Total,C02,64,380,75.25,lev2,Kern,35520,214,36.04,27.21,44.87,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,64,35.49,27.01,46.03,4.625,194.2,Ischaemic heart disease
62,2014-2018,Total,C03,14,43,79.36,lev2,Kern,35520,24.21,7.884,3.754,12.01,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,14,7.927,4.163,13.94,2.24,15.42,Stroke
62,2014-2018,Total,C99,18,120,78.94,lev2,Kern,35520,67.57,10.14,5.453,14.82,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,18,11.37,6.603,18.41,2.77,68.49,Other or unspecified cardiovascular diseases
62,2014-2018,Total,D,96,737,74.57,lev1,Kern,35520,415,54.06,43.24,64.87,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,96,57.74,46.37,71.22,6.121,404.6,Other Chronic
62,2014-2018,Total,D05,26,140,79.77,lev2,Kern,35520,78.84,14.64,9.013,20.27,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,26,17.03,10.99,25.32,3.426,79.88,Alzheimer’s disease and other dementias
62,2014-2018,Total,D66,20,72,76.9,lev2,Kern,35520,40.54,11.26,6.326,16.2,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,20,10.52,6.268,16.88,2.456,29.21,Chronic obstructive pulmonary disease
62,2014-2018,Total,E,12,250,55.92,lev1,Kern,35520,140.8,6.757,2.934,10.58,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,12,5.63,2.862,10.47,1.659,131.9,Injuries
63,2014-2018,Female,0,144,759,76.73,lev0,Kern,8038,1889,358.3,299.8,416.8,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,144,184.1,153.2,226.9,16.5,1633,All CAUSES
63,2014-2018,Female,A,11,32,80.64,lev1,Kern,8038,79.62,27.37,11.2,43.54,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,11,13.68,6.647,38.07,4.258,64.97,"Communicable, maternal, perinatal and nutritional conditions"
63,2014-2018,Female,B,26,185,72.85,lev1,Kern,8038,460.3,64.69,39.83,89.56,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,26,33.93,21.7,61.14,6.946,328.4,Cancer/Malignant neoplasms
63,2014-2018,Female,C,42,266,76.14,lev1,Kern,8038,661.9,104.5,72.9,136.1,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,42,55.37,38.83,85.86,9.2,552.5,Cardiovascular diseases
63,2014-2018,Female,C02,17,110,74.29,lev2,Kern,8038,273.7,42.3,22.19,62.41,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,17,20.89,11.98,45.99,5.192,159.2,Ischaemic heart disease
63,2014-2018,Female,C03,12,84,75.08,lev2,Kern,8038,209,29.86,12.96,46.75,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,12,16.08,8.041,41.07,4.839,154.2,Stroke
63,2014-2018,Female,D,54,195,79.06,lev1,Kern,8038,485.2,134.4,98.53,170.2,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,54,66.83,48.64,98.57,10.03,541.3,Other Chronic
63,2014-2018,Female,D66,13,20,80.77,lev2,Kern,8038,49.76,32.35,14.76,49.93,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,13,14.71,7.791,38.78,4.108,19.41,Chronic obstructive pulmonary disease
63,2014-2018,Male,0,172,1575,70.03,lev0,Kern,7635,4126,450.6,383.2,517.9,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,172,280.4,230.4,343.9,26.79,4532,All CAUSES
63,2014-2018,Male,A,16,163,71.56,lev1,Kern,7635,427,41.91,21.38,62.45,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,16,35.84,16.72,73.02,11.69,763.7,"Communicable, maternal, perinatal and nutritional conditions"
63,2014-2018,Male,A07,13,72,77.77,lev2,Kern,7635,188.6,34.05,15.54,52.57,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,13,19.31,9.496,46.62,5.926,237.1,Respiratory infections
63,2014-2018,Male,B,33,233,72.21,lev1,Kern,7635,610.3,86.44,56.95,115.9,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,33,41.96,27.71,71.53,8.036,455.2,Cancer/Malignant neoplasms
63,2014-2018,Male,C,58,588,68.52,lev1,Kern,7635,1540,151.9,112.8,191,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,58,96.69,68.02,140.2,15.93,1702,Cardiovascular diseases
63,2014-2018,Male,C02,31,329,67.68,lev2,Kern,7635,861.8,81.2,52.62,109.8,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,31,46.91,30.07,79.1,9.561,786.4,Ischaemic heart disease
63,2014-2018,Male,C03,13,155,66.85,lev2,Kern,7635,406,34.05,15.54,52.57,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,13,26.56,11.23,60.11,9.581,579.4,Stroke
63,2014-2018,Male,D,51,445,70.67,lev1,Kern,7635,1166,133.6,96.93,170.3,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,51,78.73,54.82,117.3,13.32,1116,Other Chronic
63,2014-2018,Male,E,13,146,66.54,lev1,Kern,7635,382.4,34.05,15.54,52.57,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,13,25.98,11.25,58.71,9.158,495,Injuries
63,2014-2018,Total,0,316,2334,73.09,lev0,Kern,15670,2978,403.2,358.8,447.7,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,316,229.3,200.1,264.4,15.36,2997,All CAUSES
63,2014-2018,Total,A,27,195,75.26,lev1,Kern,15670,248.8,34.45,21.46,47.45,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,27,24.46,13.97,43.04,6.123,412,"Communicable, maternal, perinatal and nutritional conditions"
63,2014-2018,Total,A07,20,73,80.5,lev2,Kern,15670,93.15,25.52,14.34,36.71,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,20,13.63,7.878,27.41,3.348,122.7,Respiratory infections
63,2014-2018,Total,B,59,418,72.49,lev1,Kern,15670,533.4,75.29,56.08,94.5,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,59,38.54,28.65,55.23,5.419,408.5,Cancer/Malignant neoplasms
63,2014-2018,Total,B07,13,111,70,lev2,Kern,15670,141.6,16.59,7.571,25.61,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,13,8.643,4.369,21.53,2.566,97.72,"Trachea, bronchus and lung cancers"
63,2014-2018,Total,C,100,854,71.72,lev1,Kern,15670,1090,127.6,102.6,152.6,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,100,74.67,58.17,97.81,8.95,1094,Cardiovascular diseases
63,2014-2018,Total,C02,48,439,70.02,lev2,Kern,15670,560.2,61.25,43.92,78.58,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,48,33.29,23.66,49.96,5.338,470.5,Ischaemic heart disease
63,2014-2018,Total,C03,25,239,70.8,lev2,Kern,15670,305,31.9,19.4,44.41,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,25,20.85,11.99,37.63,5.162,346.4,Stroke
63,2014-2018,Total,C99,13,90,77.15,lev2,Kern,15670,114.8,16.59,7.571,25.61,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,13,9.43,4.572,22.85,2.945,126.5,Other or unspecified cardiovascular diseases
63,2014-2018,Total,D,105,640,74.98,lev1,Kern,15670,816.7,134,108.4,159.6,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,105,71.41,56.6,92.66,7.997,770.8,Other Chronic
63,2014-2018,Total,D01,12,108,73.67,lev2,Kern,15670,137.8,15.31,6.649,23.98,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,12,8.721,3.767,22.45,3.082,197.7,Diabetes mellitus
63,2014-2018,Total,D05,18,88,78.39,lev2,Kern,15670,112.3,22.97,12.36,33.58,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,18,14.3,7.126,29.83,4.318,163.2,Alzheimer’s disease and other dementias
63,2014-2018,Total,D66,21,60,77.48,lev2,Kern,15670,76.56,26.8,15.34,38.26,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,21,12.5,7.586,25.49,2.829,45.63,Chronic obstructive pulmonary disease
63,2014-2018,Total,E,23,226,69.22,lev1,Kern,15670,288.4,29.35,17.36,41.34,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,23,19.15,10.74,35.58,4.936,311.1,Injuries
63,2014-2018,Total,E01,11,76,74,lev2,Kern,15670,96.98,14.04,5.742,22.33,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,11,7.524,3.526,20.34,2.442,76.18,Unintentional injuries
64,2014-2018,Female,0,171,1445,72.67,lev0,Kern,17450,1656,196,166.6,225.4,Inyokern/Ridgecrest,171,152.1,128.7,179.3,12.43,1793,All CAUSES
64,2014-2018,Female,A,11,172,63.27,lev1,Kern,17450,197.2,12.61,5.158,20.06,Inyokern/Ridgecrest,11,13.17,6.398,24.67,4.1,255.5,"Communicable, maternal, perinatal and nutritional conditions"
64,2014-2018,Female,B,42,363,72.55,lev1,Kern,17450,416.1,48.14,33.58,62.7,Inyokern/Ridgecrest,42,34.14,24.05,48.13,5.604,409.9,Cancer/Malignant neoplasms
64,2014-2018,Female,C,59,319,76.58,lev1,Kern,17450,365.7,67.63,50.37,84.89,Inyokern/Ridgecrest,59,51.71,38.64,68.7,7.157,345.3,Cardiovascular diseases
64,2014-2018,Female,C02,33,196,74.7,lev2,Kern,17450,224.7,37.83,24.92,50.73,Inyokern/Ridgecrest,33,28.45,19.17,41.73,5.208,191.1,Ischaemic heart disease
64,2014-2018,Female,D,50,533,69.52,lev1,Kern,17450,611,57.31,41.43,73.2,Inyokern/Ridgecrest,50,45.69,33.15,62.28,6.919,710.6,Other Chronic
64,2014-2018,Male,0,174,1748,69.36,lev0,Kern,18290,1911,190.3,162,218.5,Inyokern/Ridgecrest,174,181.4,155.1,211.4,13.92,1994,All CAUSES
64,2014-2018,Male,B,32,154,74.75,lev1,Kern,18290,168.4,34.99,22.87,47.11,Inyokern/Ridgecrest,32,32.89,22.42,47.38,5.86,166.4,Cancer/Malignant neoplasms
64,2014-2018,Male,C,71,695,70.44,lev1,Kern,18290,759.9,77.63,59.58,95.69,Inyokern/Ridgecrest,71,73.03,56.86,93.09,8.769,767.2,Cardiovascular diseases
64,2014-2018,Male,C02,44,427,69.73,lev2,Kern,18290,466.9,48.11,33.9,62.33,Inyokern/Ridgecrest,44,44.75,32.37,61.09,6.835,461.8,Ischaemic heart disease
64,2014-2018,Male,D,51,573,67.55,lev1,Kern,18290,626.5,55.77,40.46,71.07,Inyokern/Ridgecrest,51,53.38,39.58,71.15,7.571,658.1,Other Chronic
64,2014-2018,Male,D66,11,60,74,lev2,Kern,18290,65.61,12.03,4.92,19.14,Inyokern/Ridgecrest,11,10.7,5.322,20.34,3.243,52.22,Chronic obstructive pulmonary disease
64,2014-2018,Male,E,16,288,59.06,lev1,Kern,18290,314.9,17.49,8.923,26.07,Inyokern/Ridgecrest,16,17.36,9.836,29.18,4.397,342.4,Injuries
64,2014-2018,Total,0,345,3193,71,lev0,Kern,35740,1787,193.1,172.7,213.4,Inyokern/Ridgecrest,345,163,145.7,182,9.03,1862,All CAUSES
64,2014-2018,Total,A,15,210,65.4,lev1,Kern,35740,117.5,8.394,4.146,12.64,Inyokern/Ridgecrest,15,8.41,4.606,14.4,2.242,148.3,"Communicable, maternal, perinatal and nutritional conditions"
64,2014-2018,Total,A07,11,99,71.27,lev2,Kern,35740,55.4,6.156,2.518,9.793,Inyokern/Ridgecrest,11,5.794,2.806,10.97,1.811,66.94,Respiratory infections
64,2014-2018,Total,B,74,517,73.5,lev1,Kern,35740,289.3,41.41,31.98,50.85,Inyokern/Ridgecrest,74,33.56,26.2,42.77,3.993,272.8,Cancer/Malignant neoplasms
64,2014-2018,Total,B07,16,119,72.81,lev2,Kern,35740,66.59,8.954,4.567,13.34,Inyokern/Ridgecrest,16,7.198,4.072,12.33,1.828,54.68,"Trachea, bronchus and lung cancers"
64,2014-2018,Total,C,130,1014,73.22,lev1,Kern,35740,567.4,72.75,60.24,85.26,Inyokern/Ridgecrest,130,60.7,50.45,72.78,5.472,570.2,Cardiovascular diseases
64,2014-2018,Total,C01,12,99,77.92,lev2,Kern,35740,55.4,6.715,2.916,10.51,Inyokern/Ridgecrest,12,5.52,2.756,10.39,1.664,64.24,Hypertensive heart disease
64,2014-2018,Total,C02,77,623,71.86,lev2,Kern,35740,348.6,43.09,33.47,52.71,Inyokern/Ridgecrest,77,35.79,28.08,45.35,4.175,331.8,Ischaemic heart disease
64,2014-2018,Total,C03,16,93,74.19,lev2,Kern,35740,52.04,8.954,4.567,13.34,Inyokern/Ridgecrest,16,7.319,4.1,12.57,1.887,52.99,Stroke
64,2014-2018,Total,C99,12,61,77,lev2,Kern,35740,34.14,6.715,2.916,10.51,Inyokern/Ridgecrest,12,6.08,3.073,11.22,1.805,37.59,Other or unspecified cardiovascular diseases
64,2014-2018,Total,D,101,1106,68.52,lev1,Kern,35740,618.9,56.52,45.5,67.54,Inyokern/Ridgecrest,101,47.56,38.49,58.49,4.873,656,Other Chronic
64,2014-2018,Total,D05,14,125,70.79,lev2,Kern,35740,69.95,7.835,3.731,11.94,Inyokern/Ridgecrest,14,6.781,3.615,12.04,1.878,81.15,Alzheimer’s disease and other dementias
64,2014-2018,Total,D11,11,114,67.73,lev2,Kern,35740,63.8,6.156,2.518,9.793,Inyokern/Ridgecrest,11,5.138,2.533,9.828,1.572,55.64,Cirrhosis of the liver
64,2014-2018,Total,D66,16,74,75.19,lev2,Kern,35740,41.41,8.954,4.567,13.34,Inyokern/Ridgecrest,16,7.233,4.094,12.37,1.836,31.51,Chronic obstructive pulmonary disease
64,2014-2018,Total,E,25,346,65.4,lev1,Kern,35740,193.6,13.99,8.506,19.47,Inyokern/Ridgecrest,25,12.72,8.108,19.37,2.624,214.2,Injuries
64,2014-2018,Total,E01,13,197,63.62,lev2,Kern,35740,110.2,7.275,3.32,11.23,Inyokern/Ridgecrest,13,7.084,3.704,12.63,2.014,127.7,Unintentional injuries
65,2014-2018,Female,0,160,1296,72.92,lev0,Kern,20770,1248,154.1,130.2,177.9,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,160,243.6,202.5,291.6,21.94,1125,All CAUSES
65,2014-2018,Female,B,42,319,72.5,lev1,Kern,20770,307.1,40.44,28.21,52.67,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,42,61.99,42.54,88.54,10.88,275.7,Cancer/Malignant neoplasms
65,2014-2018,Female,B07,12,75,74.17,lev2,Kern,20770,72.21,11.55,5.017,18.09,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,12,17.74,8.268,34.87,5.791,71.05,"Trachea, bronchus and lung cancers"
65,2014-2018,Female,C,50,350,74.14,lev1,Kern,20770,337,48.14,34.8,61.49,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,50,77.62,55.2,107.2,12.42,315.9,Cardiovascular diseases
65,2014-2018,Female,C02,23,222,70.57,lev2,Kern,20770,213.7,22.15,13.09,31.2,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,23,33.69,19.86,54.84,8.007,206.3,Ischaemic heart disease
65,2014-2018,Female,C99,12,66,76.08,lev2,Kern,20770,63.55,11.55,5.017,18.09,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,12,18.98,8.782,37.04,6.245,55.98,Other or unspecified cardiovascular diseases
65,2014-2018,Female,D,58,504,72.84,lev1,Kern,20770,485.3,55.84,41.47,70.22,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,58,89.93,65.54,121.5,13.44,442,Other Chronic
65,2014-2018,Female,D66,13,73,74.31,lev2,Kern,20770,70.29,12.52,5.713,19.32,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,13,15.67,7.418,31.29,5.031,52.53,Chronic obstructive pulmonary disease
65,2014-2018,Male,0,142,1874,65.79,lev0,Kern,24510,1529,115.9,96.81,134.9,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,142,182.4,151,219.2,16.77,1485,All CAUSES
65,2014-2018,Male,B,33,456,65.09,lev1,Kern,24510,372.1,26.93,17.74,36.12,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,33,42.17,28.02,62,7.971,352.6,Cancer/Malignant neoplasms
65,2014-2018,Male,B07,11,134,66.55,lev2,Kern,24510,109.3,8.976,3.672,14.28,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,11,14.63,6.798,28.66,4.793,98.49,"Trachea, bronchus and lung cancers"
65,2014-2018,Male,C,54,540,70.07,lev1,Kern,24510,440.6,44.06,32.31,55.82,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,54,75.45,55.2,101.5,11.14,435,Cardiovascular diseases
65,2014-2018,Male,C02,30,268,71.13,lev2,Kern,24510,218.7,24.48,15.72,33.24,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,30,43.2,28.27,64.04,8.437,225.5,Ischaemic heart disease
65,2014-2018,Male,D,40,693,61.18,lev1,Kern,24510,565.5,32.64,22.52,42.75,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,40,47.26,32.27,67.87,8.387,522.8,Other Chronic
65,2014-2018,Total,0,302,3170,69.57,lev0,Kern,45280,1400,133.4,118.3,148.4,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,302,209.8,184.4,238.2,13.4,1338,All CAUSES
65,2014-2018,Total,A,15,170,66.53,lev1,Kern,45280,75.09,6.625,3.272,9.978,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,15,8.979,4.676,16.5,2.566,67.82,"Communicable, maternal, perinatal and nutritional conditions"
65,2014-2018,Total,B,75,775,69.24,lev1,Kern,45280,342.3,33.13,25.63,40.62,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,75,51.21,39.24,66.2,6.511,330.9,Cancer/Malignant neoplasms
65,2014-2018,Total,B07,23,209,70.52,lev2,Kern,45280,92.31,10.16,6.007,14.31,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,23,15.99,9.636,25.57,3.661,91.18,"Trachea, bronchus and lung cancers"
65,2014-2018,Total,C,104,890,72.03,lev1,Kern,45280,393.1,45.93,37.11,54.76,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,104,75.86,60.65,94.17,8.199,380.4,Cardiovascular diseases
65,2014-2018,Total,C02,53,490,70.89,lev2,Kern,45280,216.4,23.41,17.11,29.71,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,53,37.86,27.51,51.33,5.707,212.9,Ischaemic heart disease
65,2014-2018,Total,C03,11,149,67.73,lev2,Kern,45280,65.81,4.858,1.987,7.73,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,11,7.892,3.6,15.65,2.637,61.91,Stroke
65,2014-2018,Total,C99,22,140,74.91,lev2,Kern,45280,61.83,9.717,5.657,13.78,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,22,16.11,9.484,26.08,3.837,56.17,Other or unspecified cardiovascular diseases
65,2014-2018,Total,D,98,1197,68.08,lev1,Kern,45280,528.7,43.28,34.71,51.85,Boron/California City/Desert Lake/Mojave/North Edwards/Rosamond,98,67.38,53.24,84.59,7.642,489,Other Chronic
