,year,CAUSE,Ndeaths,YLL,m.YLL,Level,pop,YLLper,YLLrateLCI,YLLrateUCI,cDeathRate,rateLCI,rateUCI,causeName,county,stateRate,SMR,aRate,aLCI,aUCI,YLL.adj.rate
1011,2011,133,2316,29996.51,12.95186097,gbd36,37674954,79.61923457,78.71822226,80.52024688,6.147320047,5.896960223,6.397679871,Parkinson disease,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
645,2007,209,2319,142544.2,61.52101856,gbd36,36552529,389.970828,387.9463856,391.9952705,6.344294262,6.086079519,6.602509005,Interpersonal violence,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
1445,2001,70,2322,55690.85,23.98400086,gbd36,1465564,3799.960288,3768.400417,3831.52016,158.4372979,151.9930177,164.881578,Malignant neoplasms,Alameda,155.9134305,1.01618762,200.3458939,192.1216693,208.8461272,4688.48453
21003,2010,70,2330,53178.64,22.82345064,gbd36,1790301,2970.374256,2945.128368,2995.620143,130.1457129,124.8612604,135.4301654,Malignant neoplasms,Santa Clara,150.004354,0.867612902,147.1176714,141.1762913,153.2526215,3277.176533
19571,2015,0,2331,43564.47,18.68917632,gbd36,276844,15736.1077,15588.34011,15883.87529,841.990435,807.8094864,876.1713837,All CAUSES,San Luis Obispo,656.7518034,1.282052719,650.1901544,623.7153774,677.707663,13507.20932
12901,2012,0,2334,51135.17,21.9088132,gbd36,423881,12063.56737,11959.00775,12168.12699,550.6262371,528.2877083,572.9647658,All CAUSES,Monterey,631.4474178,0.872006475,596.952748,572.9068113,621.7868327,12902.212
12509,2000,0,2344,52937.95,22.58444966,gbd36,402854,13140.7284,13028.78875,13252.66806,581.8485109,558.2937221,605.4032997,All CAUSES,Monterey,671.3982171,0.866622067,771.361733,739.8394981,803.9637658,16114.86712
16312,2010,70,2347,54806.34,23.35165744,gbd36,1421628,3855.181524,3822.905687,3887.457362,165.0924152,158.4133041,171.7715263,Malignant neoplasms,Sacramento,150.004354,1.100584155,183.7931354,176.3959221,191.4337118,4236.184529
12706,2006,0,2348,51243.53,21.82433135,gbd36,405877,12625.38404,12516.0707,12734.69739,578.5003831,555.1010923,601.899674,All CAUSES,Monterey,645.5076255,0.896194499,702.8403178,674.3567695,732.2919645,14505.16121
14680,2005,0,2354,46593.86,19.79348343,gbd36,312630,14903.8352,14768.50904,15039.16137,752.9667658,722.5494652,783.3840664,All CAUSES,Placer,650.3771427,1.157738666,746.2033898,716.1088396,777.3287525,14698.53021
12867,2011,0,2357,51208.68,21.72621129,gbd36,419417,12209.49079,12103.74238,12315.2392,561.9705448,539.283295,584.6577946,All CAUSES,Monterey,631.3345466,0.890131148,622.3705049,597.3898878,648.1787243,13242.97682
12966,2014,0,2362,50144.31,21.2295978,gbd36,429797,11666.97534,11564.85893,11769.09175,549.5617699,527.3989683,571.7245714,All CAUSES,Monterey,633.6389739,0.867310555,581.6576515,558.3801644,605.6756361,12347.52606
3810,2004,147,2364,39217.21,16.58934433,gbd36,998201,3928.788891,3889.905115,3967.672668,236.8260501,227.2793379,246.3727622,Cardiovascular diseases,Contra Costa,248.1178728,0.954490087,262.8293678,252.2399096,273.7717671,4257.594502
21038,2011,70,2364,53294.61,22.54425127,gbd36,1813860,2938.187622,2913.24248,2963.132763,130.3297939,125.0760601,135.5835277,Malignant neoplasms,Santa Clara,148.8150457,0.875783718,143.3777467,137.6352711,149.3054003,3164.200782
21107,2013,70,2366,53029.83,22.41328402,gbd36,1866208,2841.581967,2817.396852,2865.767083,126.7811519,121.6726282,131.8896757,Malignant neoplasms,Santa Clara,149.3168425,0.849074691,132.6863987,127.3847167,138.1578087,2943.715125
12643,2004,0,2371,55889.06,23.57193589,gbd36,411121,13594.30922,13481.60457,13707.01387,576.7158574,553.502166,599.9295488,All CAUSES,Monterey,650.198663,0.886984072,722.0010837,692.7610921,752.2179482,15801.70843
21073,2012,70,2371,53694.06,22.64616617,gbd36,1840218,2917.809738,2893.129921,2942.489555,128.8434305,123.6572862,134.0295748,Malignant neoplasms,Santa Clara,150.5172418,0.856004461,138.0884906,132.5723395,143.7806361,3080.284996
2897,2015,0,2375,48385.25,20.37273684,gbd36,224363,21565.61019,21373.45446,21757.76593,1058.552435,1015.979984,1101.124887,All CAUSES,Butte,656.7518034,1.611799815,848.4170665,814.1506561,883.9757101,19029.58483
4181,2015,147,2375,37387.2,15.74197895,gbd36,1116882,3347.461952,3313.530514,3381.39339,212.6455615,204.0934647,221.1976582,Cardiovascular diseases,Contra Costa,214.1126701,0.99314796,195.4391766,187.6528285,203.493319,3084.43707
529,2006,105,2380,66805.47,28.09313288,gbd36,36246822,184.3071097,182.9095056,185.7047138,6.566092884,6.302297838,6.829887929,"Endocrine, blood, immune disorders",CALIFORNIA STATE,NA,0,NA,NA,NA,NA
12578,2002,0,2383,54456.31,22.85199748,gbd36,408599,13327.5681,13215.63079,13439.50542,583.2123916,559.796386,606.6283972,All CAUSES,Monterey,667.5942068,0.873603134,758.0033361,727.3100969,789.7152296,15862.81208
1085,2012,133,2391,31056.48,12.98890841,gbd36,38041489,81.6384448,80.73048484,82.54640477,6.285242936,6.033312654,6.537173217,Parkinson disease,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
9363,2005,132,2394,24591.49,10.2721345,gbd36,9809557,250.6890984,247.5558768,253.82232,24.4047718,23.42717275,25.38237084,Alzheimer’s disease and other dementias,Los Angeles,31.70158537,0.769828118,32.40023278,31.1058798,33.73600676,321.5736998
1410,2000,70,2396,58172.89,24.27916945,gbd36,1448768,4015.335099,3982.705663,4047.964534,165.3818969,158.7598439,172.0039499,Malignant neoplasms,Alameda,155.8932303,1.060866444,211.6588384,203.1060973,220.4950732,5001.839766
9731,2015,168,2401,47191.15,19.65478967,gbd36,10185487,463.3175615,459.1373662,467.4977568,23.57275602,22.62986311,24.51564894,Genitourinary diseases,Los Angeles,21.80502214,1.081070034,24.35128895,23.38658271,25.34592662,476.6436126
16415,2013,70,2403,55829.35,23.23318768,gbd36,1455602,3835.481814,3803.666462,3867.297166,165.0863354,158.4857519,171.686919,Malignant neoplasms,Sacramento,149.3168425,1.105610946,174.6659126,167.7455789,181.8029282,4016.939613
16346,2011,70,2408,56774.58,23.57748339,gbd36,1433792,3959.750089,3927.178503,3992.321675,167.9462572,161.2383016,174.6542128,Malignant neoplasms,Sacramento,148.8150457,1.128556971,184.1867882,176.8752929,191.734038,4284.586859
12609,2003,0,2409,55454.49,23.01971357,gbd36,411941,13461.75545,13349.7133,13573.79759,584.7924824,561.440085,608.1448798,All CAUSES,Monterey,676.2708382,0.864731184,742.7548145,712.8862015,773.6056869,15838.22564
16916,2000,70,2424,60239.7,24.85136139,gbd36,1719190,3503.958259,3475.977106,3531.939413,140.9966321,135.3836906,146.6095737,Malignant neoplasms,San Bernardino,155.8932303,0.904443585,214.7368712,206.0821914,223.6940925,5032.492965
9210,2001,48,2428,33365.04,13.74177924,gbd36,9635795,346.2614138,342.5460071,349.9768206,25.19771332,24.19544297,26.19998366,Lower respiratory infections,Los Angeles,23.75064838,1.060927387,35.61044719,34.18862884,37.07784646,460.5320514
9282,2003,48,2430,35237.27,14.50093416,gbd36,9791022,359.8936863,356.1359942,363.6513784,24.81865529,23.83186879,25.8054418,Lower respiratory infections,Los Angeles,23.22760384,1.068498303,33.48023933,32.14643053,34.85652642,458.6754409
448,2005,105,2443,69210.56,28.33015145,gbd36,35985582,192.3285832,190.8957166,193.7614497,6.788830038,6.519626171,7.058033904,"Endocrine, blood, immune disorders",CALIFORNIA STATE,NA,0,NA,NA,NA,NA
16380,2012,70,2448,56364.25,23.02461193,gbd36,1445230,3900.019374,3867.822553,3932.216195,169.3848038,162.6748917,176.0947159,Malignant neoplasms,Sacramento,150.5172418,1.125351499,182.2403806,175.0782282,189.6279828,4150.844695
18080,2001,147,2450,38763.09,15.82166939,gbd36,782223,4955.503737,4906.171967,5004.835508,313.2099158,300.8076638,325.6121678,Cardiovascular diseases,San Francisco,271.4504689,1.153838183,308.169661,295.9057574,320.8904308,5009.147999
21141,2014,70,2451,54300.33,22.15435741,gbd36,1890929,2871.621832,2847.468664,2895.775,129.6188276,124.4873253,134.7503298,Malignant neoplasms,Santa Clara,150.2449315,0.862716807,133.2738793,128.0443224,138.669172,2925.86969
225,2002,209,2459,150043.47,61.01808459,gbd36,34938290,429.4528152,427.2798389,431.6257916,7.038123503,6.759943626,7.316303379,Interpersonal violence,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
492,2005,209,2467,151588.59,61.47144769,gbd36,35985582,421.2481265,419.1275555,423.3686975,6.855523415,6.585000452,7.126046377,Interpersonal violence,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
18114,2002,147,2468,39968.58,16.19472447,gbd36,783255,5102.882203,5052.855224,5152.909182,315.0953393,302.6640123,327.5266664,Cardiovascular diseases,San Francisco,264.7983058,1.189944695,307.694072,295.5003126,320.3404607,5125.912978
12544,2001,0,2470,56787.34,22.99082591,gbd36,406264,13977.94045,13862.97549,14092.90542,607.9790481,584.0024134,631.9556829,All CAUSES,Monterey,674.5045062,0.901371366,802.0916495,770.1297646,835.1085394,16841.7075
14742,2007,0,2472,48048.68,19.43716828,gbd36,329719,14572.61486,14442.31473,14702.91499,749.729315,720.1744928,779.2841371,All CAUSES,Placer,631.8358984,1.186588665,717.2706603,689.0926354,746.400014,13950.55122
14711,2006,0,2474,48380.73,19.56357865,gbd36,322270,15012.48332,14878.71157,15146.25508,767.6792751,737.4290884,797.9294619,All CAUSES,Placer,645.5076255,1.189264456,746.1473098,716.8051256,776.4762567,14603.29735
21176,2015,70,2476,55136.1,22.26821486,gbd36,1915102,2879.016366,2854.985235,2903.047496,129.2881528,124.1956474,134.3806582,Malignant neoplasms,Santa Clara,151.6571676,0.852502752,130.2596967,125.1761494,135.5049196,2876.418607
16449,2014,70,2477,56904.48,22.97314493,gbd36,1473817,3861.027522,3829.304266,3892.750779,168.0669988,161.4483775,174.6856201,Malignant neoplasms,Sacramento,150.2449315,1.118620091,174.3955361,167.592644,181.4057545,3973.522032
300,2003,209,2481,151480.3,61.05614672,gbd36,35388928,428.0443307,425.8887774,430.199884,7.010667291,6.734803903,7.286530679,Interpersonal violence,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
9175,2000,48,2484,34656.59,13.95192834,gbd36,9543983,363.1250181,359.3019561,366.9480802,26.02686949,25.00335445,27.05038454,Lower respiratory infections,Los Angeles,24.67880568,1.054624354,37.1692859,35.70213807,38.68315889,487.0458452
12934,2013,0,2488,53790.26,21.61987942,gbd36,426453,12613.40875,12506.81573,12720.00176,583.4171644,560.4925465,606.3417822,All CAUSES,Monterey,640.8235447,0.910417804,623.0874461,598.7800354,648.1545756,13436.84456
416,2004,209,2489,151908.99,61.0321374,gbd36,35752765,424.8873898,422.7507555,427.0240241,6.961699326,6.688203372,7.235195279,Interpersonal violence,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
627,2007,105,2490,69076.45,27.74154618,gbd36,36552529,188.9785793,187.5693046,190.387854,6.812114149,6.544548514,7.079679785,"Endocrine, blood, immune disorders",CALIFORNIA STATE,NA,0,NA,NA,NA,NA
22834,2001,0,2493,60100.22,24.10758925,gbd36,402968,14914.39022,14795.15198,15033.62847,618.6595462,594.3745147,642.9445776,All CAUSES,Solano,674.5045062,0.91720595,830.0810976,796.9323291,864.3511413,18032.31636
18047,2000,147,2497,41186.2,16.49427313,gbd36,778942,5287.454008,5236.389538,5338.518478,320.5630201,307.9896343,333.1364059,Cardiovascular diseases,San Francisco,273.5226944,1.171979608,322.5452022,309.8136019,335.7470887,5492.432262
14806,2009,0,2498,48543.1,19.44056868,gbd36,344088,14107.75732,13982.25772,14233.25691,725.9770756,697.5079072,754.446244,All CAUSES,Placer,621.3143796,1.168453684,651.1132021,625.7204272,677.3801449,13089.20785
9246,2002,48,2499,34927.2,13.97647059,gbd36,9722444,359.2430052,355.4754942,363.0105161,25.70341367,24.6956568,26.71117054,Lower respiratory infections,Los Angeles,23.24097716,1.105952365,35.76383409,34.35821419,37.21355803,470.8274933
16986,2002,70,2503,63323.48,25.29903316,gbd36,1800849,3516.312584,3488.925034,3543.700133,138.9899986,133.5449568,144.4350404,Malignant neoplasms,San Bernardino,154.3464205,0.900506783,208.6844964,200.4139645,217.2376116,4942.439192
17057,2004,70,2514,62857.75,25.00308274,gbd36,1900210,3307.937017,3282.077173,3333.796862,132.3011667,127.1295167,137.4728167,Malignant neoplasms,San Bernardino,150.2205494,0.88071284,195.6389146,187.9171906,203.6224468,4565.571708
16483,2015,70,2518,57576.97,22.86615171,gbd36,1489952,3864.350664,3832.786069,3895.915258,168.9987328,162.3978249,175.5996408,Malignant neoplasms,Sacramento,151.6571676,1.114347152,172.0128296,165.3581703,178.8680159,3906.905761
3775,2003,147,2531,42968.48,16.9768787,gbd36,989705,4341.544198,4300.493804,4382.594591,255.7327689,245.7698086,265.6957291,Cardiovascular diseases,Contra Costa,264.2267096,0.967853588,286.5446371,275.3666114,298.0829654,4755.385326
570,2006,209,2533,155698.82,61.54103557,gbd36,36246822,429.5516446,427.4180062,431.6852829,6.988198855,6.716056743,7.260340967,Interpersonal violence,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
14774,2008,0,2536,50344.12,19.85178233,gbd36,337914,14898.5008,14768.35916,15028.64244,750.4868103,721.2778209,779.6957996,All CAUSES,Placer,630.7673098,1.189799786,712.7053117,685.0874746,741.240775,14342.39103
1202,2013,133,2537,32887.6,12.96318486,gbd36,38373434,85.70408372,84.77782242,86.63034501,6.611344713,6.354081518,6.868607908,Parkinson disease,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
17022,2003,70,2544,63852.73,25.09934355,gbd36,1850075,3451.358999,3424.588992,3478.129006,137.5079389,132.1645435,142.8513342,Malignant neoplasms,San Bernardino,153.4576012,0.896064697,205.251947,197.1875033,213.5885572,4797.309092
16951,2001,70,2547,64219.15,25.2136435,gbd36,1763780,3640.995476,3612.835261,3669.15569,144.4057649,138.7976339,150.0138959,Malignant neoplasms,San Bernardino,155.9134305,0.926191954,218.1889685,209.6120699,227.0574686,5171.351789
17198,2008,70,2558,65121.42,25.45794371,gbd36,2016526,3229.386579,3204.583465,3254.189692,126.8518234,121.9360196,131.7676271,Malignant neoplasms,San Bernardino,147.2614312,0.861405613,180.6033406,173.5515884,187.889383,4245.585065
22802,2000,0,2564,60871.2,23.74071763,gbd36,395991,15371.86451,15249.7496,15493.97943,647.4894631,622.4271134,672.5518129,All CAUSES,Solano,671.3982171,0.964389608,895.0000699,859.6688232,931.511486,18987.26037
12999,2015,0,2580,56096.25,21.74273256,gbd36,436242,12858.97506,12752.56382,12965.38631,591.4148569,568.5940777,614.2356361,All CAUSES,Monterey,656.7518034,0.90051501,616.4351861,592.8193619,640.7775265,13413.56125
17092,2005,70,2580,64952.67,25.17545349,gbd36,1942734,3343.364043,3317.652197,3369.075888,132.802535,127.6781163,137.9269536,Malignant neoplasms,San Bernardino,150.8131785,0.880576461,196.1665565,188.5236399,204.063863,4578.422111
22936,2004,0,2589,60849.5,23.50309,gbd36,411389,14791.23166,14673.70837,14908.75494,629.3313628,605.0897538,653.5729717,All CAUSES,Solano,650.198663,0.96790627,796.9001201,765.9215483,828.8806415,17084.31928
17163,2007,70,2593,66033.79,25.46617432,gbd36,2002651,3297.318904,3272.169602,3322.468206,129.4783764,124.4947661,134.4619867,Malignant neoplasms,San Bernardino,149.3685977,0.866837999,186.3546319,179.1270539,193.820644,4404.062626
17,2000,110,2601,113781.23,43.74518647,gbd36,34000835,334.642458,332.6980213,336.5868948,7.64981213,7.355824752,7.943799507,Mental and substance use disorders,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
17127,2006,70,2605,66390.56,25.48581958,gbd36,1976767,3358.542509,3332.995164,3384.089854,131.780832,126.7202966,136.8413675,Malignant neoplasms,San Bernardino,148.1067775,0.889769086,191.1037603,183.6973755,198.7547775,4501.620667
744,2008,105,2609,73588.08,28.20547336,gbd36,36856222,199.6625699,198.2199862,201.1051535,7.078859032,6.80723117,7.350486894,"Endocrine, blood, immune disorders",CALIFORNIA STATE,NA,0,NA,NA,NA,NA
3741,2002,147,2627,44427.05,16.91170537,gbd36,978795,4538.953509,4496.746937,4581.160082,268.3912362,258.1279513,278.6545211,Cardiovascular diseases,Contra Costa,264.7983058,1.013568555,305.8947831,294.1667905,317.9922072,5057.09477
1239,2014,133,2630,34366.22,13.09688262,gbd36,38739410,88.71126328,87.7733537,89.64917286,6.788952129,6.529490606,7.048413652,Parkinson disease,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
22869,2002,0,2633,64654.24,24.55535131,gbd36,406816,15892.74758,15770.24406,16015.2511,647.2213482,622.4998097,671.9428868,All CAUSES,Solano,667.5942068,0.96948317,852.9214744,819.8332491,887.0933248,18832.57494
106,2001,110,2634,113688.08,43.16176158,gbd36,34512742,329.4090049,327.4941932,331.3238167,7.63196387,7.340505514,7.923422226,Mental and substance use disorders,CALIFORNIA STATE,NA,0,NA,NA,NA,NA
9440,2007,155,2635,43434.1,16.48352941,gbd36,9773894,444.3888997,440.2096734,448.5681259,26.9595721,25.93020383,27.98894037,Chronic obstructive pulmonary disease,Los Angeles,32.55862269,0.828031712,33.49744267,32.22121316,34.81319172,550.430081
9619,2012,155,2638,40872.09,15.49358984,gbd36,9988287,409.2001962,405.2331204,413.167272,26.41093513,25.40308844,27.41878182,Chronic obstructive pulmonary disease,Los Angeles,32.51712886,0.812216086,29.05051664,27.95106411,30.183297,452.7549821
25776,2004,0,2638,65986.08,25.01367703,gbd36,399913,16500.10877,16374.2137,16626.00385,659.6434725,634.4713425,684.8156024,All CAUSES,Tulare,650.198663,1.014526036,894.5921784,860.2309912,930.0244795,20384.34984
9548,2010,155,2639,41201.4,15.61250474,gbd36,9837011,418.8406417,414.7963645,422.884919,26.82725474,25.80371519,27.85079429,Chronic obstructive pulmonary disease,Los Angeles,33.19263517,0.808229133,31.14549896,29.96528504,32.36185903,487.6251296
25646,2000,0,2639,64829.02,24.56575218,gbd36,368805,17578.12936,17442.81746,17713.44127,715.5542902,688.253766,742.8548144,All CAUSES,Tulare,671.3982171,1.065767337,971.7930339,934.3078289,1010.47267,21662.8779
9260,2002,155,2640,45099.87,17.08328409,gbd36,9722444,463.8737955,459.5926471,468.154944,27.1536663,26.11786941,28.18946319,Chronic obstructive pulmonary disease,Los Angeles,34.52945178,0.786391469,36.19946861,34.81287697,37.6290832,609.9575428
25941,2009,0,2653,66864.87,25.20349416,gbd36,438408,15251.74495,15136.14208,15367.34782,605.1440667,582.1170198,628.1711136,All CAUSES,Tulare,621.3143796,0.973974024,802.0042875,771.4579494,833.4886223,18413.49773
17233,2009,70,2660,67256.68,25.28446617,gbd36,2022319,3325.720621,3300.586359,3350.854883,131.5321668,126.533672,136.5306616,Malignant neoplasms,San Bernardino,149.9411876,0.877225057,181.0178247,174.1084939,188.1506576,4257.121686
14839,2010,0,2664,50955.84,19.12756757,gbd36,350052,14556.64873,14430.25879,14683.03867,761.0297899,732.1308016,789.9287781,All CAUSES,Placer,620.516386,1.22644592,660.0607335,635.1169144,685.8507465,13261.87687
9332,2004,155,2665,43768.86,16.42358724,gbd36,9822508,445.5976009,441.4230639,449.772138,27.13156355,26.1014756,28.1616515,Chronic obstructive pulmonary disease,Los Angeles,33.49391299,0.810044606,35.40798975,34.06141808,36.79582008,577.4838252
3673,2000,147,2666,44160.53,16.56433983,gbd36,953675,4630.563871,4587.375698,4673.752044,279.5501612,268.9386371,290.1616853,Cardiovascular diseases,Contra Costa,273.5226944,1.022036441,327.5030981,315.0067903,340.3859688,5269.015623
9691,2014,155,2668,40526.78,15.18994753,gbd36,10124684,400.2769864,396.3799213,404.1740515,26.35143971,25.3515329,27.35134652,Chronic obstructive pulmonary disease,Los Angeles,31.51829106,0.836068163,27.84466234,26.79758511,28.92275117,424.9911754
