County,Year,Sex,Disease,Cases,Branch
Riverside,2020,Total,Invasive Meningococcal Disease,0,VPD
Sacramento,2020,Total,Invasive Meningococcal Disease,0,VPD
San Benito,2020,Total,Invasive Meningococcal Disease,1,VPD
San Bernardino,2020,Total,Invasive Meningococcal Disease,0,VPD
San Diego,2020,Total,Invasive Meningococcal Disease,4,VPD
San Francisco,2020,Total,Invasive Meningococcal Disease,1,VPD
San Joaquin,2020,Total,Invasive Meningococcal Disease,1,VPD
San Luis Obispo,2020,Total,Invasive Meningococcal Disease,0,VPD
San Mateo,2020,Total,Invasive Meningococcal Disease,0,VPD
Santa Barbara,2020,Total,Invasive Meningococcal Disease,0,VPD
Santa Clara,2020,Total,Invasive Meningococcal Disease,2,VPD
Santa Cruz,2020,Total,Invasive Meningococcal Disease,0,VPD
Shasta,2020,Total,Invasive Meningococcal Disease,0,VPD
Sierra,2020,Total,Invasive Meningococcal Disease,0,VPD
Siskiyou,2020,Total,Invasive Meningococcal Disease,0,VPD
Solano,2020,Total,Invasive Meningococcal Disease,0,VPD
Sonoma,2020,Total,Invasive Meningococcal Disease,0,VPD
Stanislaus,2020,Total,Invasive Meningococcal Disease,0,VPD
Sutter,2020,Total,Invasive Meningococcal Disease,0,VPD
Tehama,2020,Total,Invasive Meningococcal Disease,0,VPD
Trinity,2020,Total,Invasive Meningococcal Disease,0,VPD
Tulare,2020,Total,Invasive Meningococcal Disease,0,VPD
Tuolumne,2020,Total,Invasive Meningococcal Disease,0,VPD
Ventura,2020,Total,Invasive Meningococcal Disease,1,VPD
Yolo,2020,Total,Invasive Meningococcal Disease,0,VPD
Yuba,2020,Total,Invasive Meningococcal Disease,0,VPD
Alameda,2020,Total,Measles,0,VPD
Alpine,2020,Total,Measles,0,VPD
Amador,2020,Total,Measles,0,VPD
Butte,2020,Total,Measles,0,VPD
Calaveras,2020,Total,Measles,0,VPD
CALIFORNIA,2020,Total,Measles,5,VPD
Colusa,2020,Total,Measles,0,VPD
Contra Costa,2020,Total,Measles,0,VPD
Del Norte,2020,Total,Measles,0,VPD
El Dorado,2020,Total,Measles,0,VPD
Fresno,2020,Total,Measles,0,VPD
Glenn,2020,Total,Measles,0,VPD
Humboldt,2020,Total,Measles,0,VPD
Imperial,2020,Total,Measles,0,VPD
Inyo,2020,Total,Measles,0,VPD
Kern,2020,Total,Measles,0,VPD
Kings,2020,Total,Measles,0,VPD
Lake,2020,Total,Measles,0,VPD
Lassen,2020,Total,Measles,0,VPD
Los Angeles,2020,Total,Measles,5,VPD
Madera,2020,Total,Measles,0,VPD
Marin,2020,Total,Measles,0,VPD
Mariposa,2020,Total,Measles,0,VPD
Mendocino,2020,Total,Measles,0,VPD
Merced,2020,Total,Measles,0,VPD
Modoc,2020,Total,Measles,0,VPD
Mono,2020,Total,Measles,0,VPD
Monterey,2020,Total,Measles,0,VPD
Napa,2020,Total,Measles,0,VPD
Nevada,2020,Total,Measles,0,VPD
Orange,2020,Total,Measles,0,VPD
Placer,2020,Total,Measles,0,VPD
Plumas,2020,Total,Measles,0,VPD
Riverside,2020,Total,Measles,0,VPD
Sacramento,2020,Total,Measles,0,VPD
San Benito,2020,Total,Measles,0,VPD
San Bernardino,2020,Total,Measles,0,VPD
San Diego,2020,Total,Measles,0,VPD
San Francisco,2020,Total,Measles,0,VPD
San Joaquin,2020,Total,Measles,0,VPD
San Luis Obispo,2020,Total,Measles,0,VPD
San Mateo,2020,Total,Measles,0,VPD
Santa Barbara,2020,Total,Measles,0,VPD
Santa Clara,2020,Total,Measles,0,VPD
Santa Cruz,2020,Total,Measles,0,VPD
Shasta,2020,Total,Measles,0,VPD
Sierra,2020,Total,Measles,0,VPD
Siskiyou,2020,Total,Measles,0,VPD
Solano,2020,Total,Measles,0,VPD
Sonoma,2020,Total,Measles,0,VPD
Stanislaus,2020,Total,Measles,0,VPD
Sutter,2020,Total,Measles,0,VPD
Tehama,2020,Total,Measles,0,VPD
Trinity,2020,Total,Measles,0,VPD
Tulare,2020,Total,Measles,0,VPD
Tuolumne,2020,Total,Measles,0,VPD
Ventura,2020,Total,Measles,0,VPD
Yolo,2020,Total,Measles,0,VPD
Yuba,2020,Total,Measles,0,VPD
Alameda,2020,Total,Mumps,7,VPD
Alpine,2020,Total,Mumps,0,VPD
Amador,2020,Total,Mumps,0,VPD
Butte,2020,Total,Mumps,0,VPD
Calaveras,2020,Total,Mumps,0,VPD
CALIFORNIA,2020,Total,Mumps,82,VPD
Colusa,2020,Total,Mumps,0,VPD
Contra Costa,2020,Total,Mumps,2,VPD
Del Norte,2020,Total,Mumps,0,VPD
El Dorado,2020,Total,Mumps,0,VPD
Fresno,2020,Total,Mumps,16,VPD
Glenn,2020,Total,Mumps,0,VPD
Humboldt,2020,Total,Mumps,0,VPD
Imperial,2020,Total,Mumps,0,VPD
Inyo,2020,Total,Mumps,0,VPD
Kern,2020,Total,Mumps,10,VPD
Kings,2020,Total,Mumps,0,VPD
Lake,2020,Total,Mumps,0,VPD
Lassen,2020,Total,Mumps,0,VPD
Los Angeles,2020,Total,Mumps,4,VPD
Madera,2020,Total,Mumps,0,VPD
Marin,2020,Total,Mumps,0,VPD
Mariposa,2020,Total,Mumps,0,VPD
Mendocino,2020,Total,Mumps,0,VPD
Merced,2020,Total,Mumps,0,VPD
Modoc,2020,Total,Mumps,0,VPD
Mono,2020,Total,Mumps,0,VPD
Monterey,2020,Total,Mumps,0,VPD
Napa,2020,Total,Mumps,0,VPD
Nevada,2020,Total,Mumps,0,VPD
Orange,2020,Total,Mumps,5,VPD
Placer,2020,Total,Mumps,0,VPD
Plumas,2020,Total,Mumps,0,VPD
Riverside,2020,Total,Mumps,2,VPD
Sacramento,2020,Total,Mumps,1,VPD
San Benito,2020,Total,Mumps,0,VPD
San Bernardino,2020,Total,Mumps,11,VPD
San Diego,2020,Total,Mumps,16,VPD
San Francisco,2020,Total,Mumps,2,VPD
San Joaquin,2020,Total,Mumps,1,VPD
San Luis Obispo,2020,Total,Mumps,0,VPD
San Mateo,2020,Total,Mumps,0,VPD
Santa Barbara,2020,Total,Mumps,0,VPD
Santa Clara,2020,Total,Mumps,2,VPD
Santa Cruz,2020,Total,Mumps,1,VPD
Shasta,2020,Total,Mumps,0,VPD
Sierra,2020,Total,Mumps,0,VPD
Siskiyou,2020,Total,Mumps,0,VPD
Solano,2020,Total,Mumps,0,VPD
Sonoma,2020,Total,Mumps,0,VPD
Stanislaus,2020,Total,Mumps,0,VPD
Sutter,2020,Total,Mumps,0,VPD
Tehama,2020,Total,Mumps,0,VPD
Trinity,2020,Total,Mumps,0,VPD
Tulare,2020,Total,Mumps,0,VPD
Tuolumne,2020,Total,Mumps,0,VPD
Ventura,2020,Total,Mumps,1,VPD
Yolo,2020,Total,Mumps,0,VPD
Yuba,2020,Total,Mumps,1,VPD
Alameda,2020,Total,Pertussis,27,VPD
Alpine,2020,Total,Pertussis,0,VPD
Amador,2020,Total,Pertussis,0,VPD
Butte,2020,Total,Pertussis,4,VPD
Calaveras,2020,Total,Pertussis,1,VPD
CALIFORNIA,2020,Total,Pertussis,698,VPD
Colusa,2020,Total,Pertussis,0,VPD
Contra Costa,2020,Total,Pertussis,17,VPD
Del Norte,2020,Total,Pertussis,6,VPD
El Dorado,2020,Total,Pertussis,6,VPD
Fresno,2020,Total,Pertussis,9,VPD
Glenn,2020,Total,Pertussis,0,VPD
Humboldt,2020,Total,Pertussis,2,VPD
Imperial,2020,Total,Pertussis,4,VPD
Inyo,2020,Total,Pertussis,1,VPD
Kern,2020,Total,Pertussis,22,VPD
Kings,2020,Total,Pertussis,3,VPD
Lake,2020,Total,Pertussis,0,VPD
Lassen,2020,Total,Pertussis,0,VPD
Los Angeles,2020,Total,Pertussis,97,VPD
Madera,2020,Total,Pertussis,3,VPD
Marin,2020,Total,Pertussis,5,VPD
Mariposa,2020,Total,Pertussis,0,VPD
Mendocino,2020,Total,Pertussis,1,VPD
Merced,2020,Total,Pertussis,0,VPD
Modoc,2020,Total,Pertussis,1,VPD
Mono,2020,Total,Pertussis,0,VPD
Monterey,2020,Total,Pertussis,18,VPD
Napa,2020,Total,Pertussis,9,VPD
Nevada,2020,Total,Pertussis,3,VPD
Orange,2020,Total,Pertussis,40,VPD
Placer,2020,Total,Pertussis,8,VPD
Plumas,2020,Total,Pertussis,0,VPD
Riverside,2020,Total,Pertussis,22,VPD
Sacramento,2020,Total,Pertussis,43,VPD
San Benito,2020,Total,Pertussis,1,VPD
San Bernardino,2020,Total,Pertussis,10,VPD
San Diego,2020,Total,Pertussis,219,VPD
San Francisco,2020,Total,Pertussis,6,VPD
San Joaquin,2020,Total,Pertussis,2,VPD
San Luis Obispo,2020,Total,Pertussis,5,VPD
San Mateo,2020,Total,Pertussis,12,VPD
Santa Barbara,2020,Total,Pertussis,10,VPD
Santa Clara,2020,Total,Pertussis,18,VPD
Santa Cruz,2020,Total,Pertussis,20,VPD
Shasta,2020,Total,Pertussis,0,VPD
Sierra,2020,Total,Pertussis,0,VPD
Siskiyou,2020,Total,Pertussis,2,VPD
Solano,2020,Total,Pertussis,3,VPD
Sonoma,2020,Total,Pertussis,5,VPD
Stanislaus,2020,Total,Pertussis,2,VPD
Sutter,2020,Total,Pertussis,1,VPD
Tehama,2020,Total,Pertussis,0,VPD
Trinity,2020,Total,Pertussis,0,VPD
Tulare,2020,Total,Pertussis,5,VPD
Tuolumne,2020,Total,Pertussis,0,VPD
Ventura,2020,Total,Pertussis,18,VPD
Yolo,2020,Total,Pertussis,3,VPD
Yuba,2020,Total,Pertussis,4,VPD
Alameda,2020,Total,Rubella,0,VPD
Alpine,2020,Total,Rubella,0,VPD
Amador,2020,Total,Rubella,0,VPD
Butte,2020,Total,Rubella,0,VPD
Calaveras,2020,Total,Rubella,0,VPD
CALIFORNIA,2020,Total,Rubella,0,VPD
Colusa,2020,Total,Rubella,0,VPD
Contra Costa,2020,Total,Rubella,0,VPD
Del Norte,2020,Total,Rubella,0,VPD
El Dorado,2020,Total,Rubella,0,VPD
Fresno,2020,Total,Rubella,0,VPD
Glenn,2020,Total,Rubella,0,VPD
Humboldt,2020,Total,Rubella,0,VPD
Imperial,2020,Total,Rubella,0,VPD
Inyo,2020,Total,Rubella,0,VPD
Kern,2020,Total,Rubella,0,VPD
Kings,2020,Total,Rubella,0,VPD
Lake,2020,Total,Rubella,0,VPD
Lassen,2020,Total,Rubella,0,VPD
Los Angeles,2020,Total,Rubella,0,VPD
Madera,2020,Total,Rubella,0,VPD
Marin,2020,Total,Rubella,0,VPD
Mariposa,2020,Total,Rubella,0,VPD
Mendocino,2020,Total,Rubella,0,VPD
Merced,2020,Total,Rubella,0,VPD
Modoc,2020,Total,Rubella,0,VPD
Mono,2020,Total,Rubella,0,VPD
Monterey,2020,Total,Rubella,0,VPD
Napa,2020,Total,Rubella,0,VPD
Nevada,2020,Total,Rubella,0,VPD
Orange,2020,Total,Rubella,0,VPD
Placer,2020,Total,Rubella,0,VPD
Plumas,2020,Total,Rubella,0,VPD
Riverside,2020,Total,Rubella,0,VPD
Sacramento,2020,Total,Rubella,0,VPD
San Benito,2020,Total,Rubella,0,VPD
San Bernardino,2020,Total,Rubella,0,VPD
San Diego,2020,Total,Rubella,0,VPD
San Francisco,2020,Total,Rubella,0,VPD
San Joaquin,2020,Total,Rubella,0,VPD
San Luis Obispo,2020,Total,Rubella,0,VPD
San Mateo,2020,Total,Rubella,0,VPD
Santa Barbara,2020,Total,Rubella,0,VPD
Santa Clara,2020,Total,Rubella,0,VPD
Santa Cruz,2020,Total,Rubella,0,VPD
Shasta,2020,Total,Rubella,0,VPD
Sierra,2020,Total,Rubella,0,VPD
Siskiyou,2020,Total,Rubella,0,VPD
Solano,2020,Total,Rubella,0,VPD
Sonoma,2020,Total,Rubella,0,VPD
Stanislaus,2020,Total,Rubella,0,VPD
Sutter,2020,Total,Rubella,0,VPD
Tehama,2020,Total,Rubella,0,VPD
Trinity,2020,Total,Rubella,0,VPD
Tulare,2020,Total,Rubella,0,VPD
Tuolumne,2020,Total,Rubella,0,VPD
Ventura,2020,Total,Rubella,0,VPD
Yolo,2020,Total,Rubella,0,VPD
Yuba,2020,Total,Rubella,0,VPD
CALIFORNIA,2020,Total,"Rubella, Congenital Syndrome",0,VPD
Alameda,2020,Total,Tetanus,1,VPD
Alpine,2020,Total,Tetanus,0,VPD
Amador,2020,Total,Tetanus,0,VPD
Butte,2020,Total,Tetanus,0,VPD
Calaveras,2020,Total,Tetanus,0,VPD
CALIFORNIA,2020,Total,Tetanus,1,VPD
Colusa,2020,Total,Tetanus,0,VPD
Contra Costa,2020,Total,Tetanus,0,VPD
Del Norte,2020,Total,Tetanus,0,VPD
El Dorado,2020,Total,Tetanus,0,VPD
Fresno,2020,Total,Tetanus,0,VPD
Glenn,2020,Total,Tetanus,0,VPD
Humboldt,2020,Total,Tetanus,0,VPD
Imperial,2020,Total,Tetanus,0,VPD
Inyo,2020,Total,Tetanus,0,VPD
Kern,2020,Total,Tetanus,0,VPD
Kings,2020,Total,Tetanus,0,VPD
Lake,2020,Total,Tetanus,0,VPD
Lassen,2020,Total,Tetanus,0,VPD
Los Angeles,2020,Total,Tetanus,0,VPD
Madera,2020,Total,Tetanus,0,VPD
Marin,2020,Total,Tetanus,0,VPD
Mariposa,2020,Total,Tetanus,0,VPD
Mendocino,2020,Total,Tetanus,0,VPD
Merced,2020,Total,Tetanus,0,VPD
Modoc,2020,Total,Tetanus,0,VPD
Mono,2020,Total,Tetanus,0,VPD
Monterey,2020,Total,Tetanus,0,VPD
Napa,2020,Total,Tetanus,0,VPD
Nevada,2020,Total,Tetanus,0,VPD
Orange,2020,Total,Tetanus,0,VPD
Placer,2020,Total,Tetanus,0,VPD
Plumas,2020,Total,Tetanus,0,VPD
Riverside,2020,Total,Tetanus,0,VPD
Sacramento,2020,Total,Tetanus,0,VPD
San Benito,2020,Total,Tetanus,0,VPD
San Bernardino,2020,Total,Tetanus,0,VPD
San Diego,2020,Total,Tetanus,0,VPD
San Francisco,2020,Total,Tetanus,0,VPD
San Joaquin,2020,Total,Tetanus,0,VPD
San Luis Obispo,2020,Total,Tetanus,0,VPD
San Mateo,2020,Total,Tetanus,0,VPD
Santa Barbara,2020,Total,Tetanus,0,VPD
Santa Clara,2020,Total,Tetanus,0,VPD
Santa Cruz,2020,Total,Tetanus,0,VPD
Shasta,2020,Total,Tetanus,0,VPD
Sierra,2020,Total,Tetanus,0,VPD
Siskiyou,2020,Total,Tetanus,0,VPD
Solano,2020,Total,Tetanus,0,VPD
Sonoma,2020,Total,Tetanus,0,VPD
Stanislaus,2020,Total,Tetanus,0,VPD
Sutter,2020,Total,Tetanus,0,VPD
Tehama,2020,Total,Tetanus,0,VPD
Trinity,2020,Total,Tetanus,0,VPD
Tulare,2020,Total,Tetanus,0,VPD
Tuolumne,2020,Total,Tetanus,0,VPD
Ventura,2020,Total,Tetanus,0,VPD
Yolo,2020,Total,Tetanus,0,VPD
Yuba,2020,Total,Tetanus,0,VPD
Alameda,2020,Total,Varicella Hospitalization/Death,0,VPD
Alpine,2020,Total,Varicella Hospitalization/Death,0,VPD
Amador,2020,Total,Varicella Hospitalization/Death,0,VPD
Butte,2020,Total,Varicella Hospitalization/Death,0,VPD
Calaveras,2020,Total,Varicella Hospitalization/Death,0,VPD
CALIFORNIA,2020,Total,Varicella Hospitalization/Death,15,VPD
Colusa,2020,Total,Varicella Hospitalization/Death,0,VPD
Contra Costa,2020,Total,Varicella Hospitalization/Death,0,VPD
Del Norte,2020,Total,Varicella Hospitalization/Death,0,VPD
El Dorado,2020,Total,Varicella Hospitalization/Death,0,VPD
Fresno,2020,Total,Varicella Hospitalization/Death,0,VPD
Glenn,2020,Total,Varicella Hospitalization/Death,0,VPD
Humboldt,2020,Total,Varicella Hospitalization/Death,0,VPD
Imperial,2020,Total,Varicella Hospitalization/Death,0,VPD
Inyo,2020,Total,Varicella Hospitalization/Death,0,VPD
Kern,2020,Total,Varicella Hospitalization/Death,1,VPD
Kings,2020,Total,Varicella Hospitalization/Death,0,VPD
Lake,2020,Total,Varicella Hospitalization/Death,0,VPD
Lassen,2020,Total,Varicella Hospitalization/Death,0,VPD
Los Angeles,2020,Total,Varicella Hospitalization/Death,7,VPD
Madera,2020,Total,Varicella Hospitalization/Death,0,VPD
Marin,2020,Total,Varicella Hospitalization/Death,0,VPD
Mariposa,2020,Total,Varicella Hospitalization/Death,0,VPD
Mendocino,2020,Total,Varicella Hospitalization/Death,0,VPD
Merced,2020,Total,Varicella Hospitalization/Death,0,VPD
Modoc,2020,Total,Varicella Hospitalization/Death,0,VPD
Mono,2020,Total,Varicella Hospitalization/Death,0,VPD
Monterey,2020,Total,Varicella Hospitalization/Death,0,VPD
Napa,2020,Total,Varicella Hospitalization/Death,0,VPD
Nevada,2020,Total,Varicella Hospitalization/Death,0,VPD
Orange,2020,Total,Varicella Hospitalization/Death,2,VPD
Placer,2020,Total,Varicella Hospitalization/Death,0,VPD
Plumas,2020,Total,Varicella Hospitalization/Death,0,VPD
Riverside,2020,Total,Varicella Hospitalization/Death,0,VPD
Sacramento,2020,Total,Varicella Hospitalization/Death,2,VPD
San Benito,2020,Total,Varicella Hospitalization/Death,0,VPD
San Bernardino,2020,Total,Varicella Hospitalization/Death,0,VPD
San Diego,2020,Total,Varicella Hospitalization/Death,0,VPD
San Francisco,2020,Total,Varicella Hospitalization/Death,0,VPD
San Joaquin,2020,Total,Varicella Hospitalization/Death,0,VPD
San Luis Obispo,2020,Total,Varicella Hospitalization/Death,0,VPD
San Mateo,2020,Total,Varicella Hospitalization/Death,0,VPD
Santa Barbara,2020,Total,Varicella Hospitalization/Death,0,VPD
Santa Clara,2020,Total,Varicella Hospitalization/Death,0,VPD
Santa Cruz,2020,Total,Varicella Hospitalization/Death,1,VPD
Shasta,2020,Total,Varicella Hospitalization/Death,0,VPD
Sierra,2020,Total,Varicella Hospitalization/Death,0,VPD
Siskiyou,2020,Total,Varicella Hospitalization/Death,0,VPD
Solano,2020,Total,Varicella Hospitalization/Death,0,VPD
Sonoma,2020,Total,Varicella Hospitalization/Death,0,VPD
Stanislaus,2020,Total,Varicella Hospitalization/Death,0,VPD
Sutter,2020,Total,Varicella Hospitalization/Death,1,VPD
Tehama,2020,Total,Varicella Hospitalization/Death,0,VPD
Trinity,2020,Total,Varicella Hospitalization/Death,0,VPD
Tulare,2020,Total,Varicella Hospitalization/Death,0,VPD
Tuolumne,2020,Total,Varicella Hospitalization/Death,0,VPD
Ventura,2020,Total,Varicella Hospitalization/Death,0,VPD
Yolo,2020,Total,Varicella Hospitalization/Death,1,VPD
Yuba,2020,Total,Varicella Hospitalization/Death,0,VPD
Alameda,2018,Total,Varicella Hospitalizations,6,VPD
Alpine,2018,Total,Varicella Hospitalizations,0,VPD
Amador,2018,Total,Varicella Hospitalizations,0,VPD
Butte,2018,Total,Varicella Hospitalizations,0,VPD
Calaveras,2018,Total,Varicella Hospitalizations,0,VPD
CALIFORNIA,2018,Total,Varicella Hospitalizations,40,VPD
Colusa,2018,Total,Varicella Hospitalizations,0,VPD
Contra Costa,2018,Total,Varicella Hospitalizations,1,VPD
Del Norte,2018,Total,Varicella Hospitalizations,0,VPD
El Dorado,2018,Total,Varicella Hospitalizations,0,VPD
Fresno,2018,Total,Varicella Hospitalizations,2,VPD
Glenn,2018,Total,Varicella Hospitalizations,0,VPD
Humboldt,2018,Total,Varicella Hospitalizations,0,VPD
Imperial,2018,Total,Varicella Hospitalizations,0,VPD
Inyo,2018,Total,Varicella Hospitalizations,0,VPD
Kern,2018,Total,Varicella Hospitalizations,1,VPD
Kings,2018,Total,Varicella Hospitalizations,0,VPD
Lake,2018,Total,Varicella Hospitalizations,0,VPD
Lassen,2018,Total,Varicella Hospitalizations,0,VPD
Los Angeles,2018,Total,Varicella Hospitalizations,10,VPD
Madera,2018,Total,Varicella Hospitalizations,0,VPD
Marin,2018,Total,Varicella Hospitalizations,0,VPD
Mariposa,2018,Total,Varicella Hospitalizations,0,VPD
Mendocino,2018,Total,Varicella Hospitalizations,0,VPD
Merced,2018,Total,Varicella Hospitalizations,0,VPD
Modoc,2018,Total,Varicella Hospitalizations,0,VPD
Mono,2018,Total,Varicella Hospitalizations,0,VPD
Monterey,2018,Total,Varicella Hospitalizations,1,VPD
Napa,2018,Total,Varicella Hospitalizations,0,VPD
Nevada,2018,Total,Varicella Hospitalizations,0,VPD
Orange,2018,Total,Varicella Hospitalizations,2,VPD
Placer,2018,Total,Varicella Hospitalizations,0,VPD
Plumas,2018,Total,Varicella Hospitalizations,0,VPD
Riverside,2018,Total,Varicella Hospitalizations,0,VPD
Sacramento,2018,Total,Varicella Hospitalizations,4,VPD
San Benito,2018,Total,Varicella Hospitalizations,0,VPD
San Bernardino,2018,Total,Varicella Hospitalizations,2,VPD
San Diego,2018,Total,Varicella Hospitalizations,4,VPD
San Francisco,2018,Total,Varicella Hospitalizations,1,VPD
San Joaquin,2018,Total,Varicella Hospitalizations,0,VPD
San Luis Obispo,2018,Total,Varicella Hospitalizations,0,VPD
San Mateo,2018,Total,Varicella Hospitalizations,1,VPD
Santa Barbara,2018,Total,Varicella Hospitalizations,0,VPD
Santa Clara,2018,Total,Varicella Hospitalizations,3,VPD
Santa Cruz,2018,Total,Varicella Hospitalizations,0,VPD
Shasta,2018,Total,Varicella Hospitalizations,0,VPD
Sierra,2018,Total,Varicella Hospitalizations,0,VPD
Siskiyou,2018,Total,Varicella Hospitalizations,0,VPD
Solano,2018,Total,Varicella Hospitalizations,0,VPD
Sonoma,2018,Total,Varicella Hospitalizations,1,VPD
Stanislaus,2018,Total,Varicella Hospitalizations,0,VPD
Sutter,2018,Total,Varicella Hospitalizations,1,VPD
Tehama,2018,Total,Varicella Hospitalizations,0,VPD
Trinity,2018,Total,Varicella Hospitalizations,0,VPD
Tulare,2018,Total,Varicella Hospitalizations,0,VPD
Tuolumne,2018,Total,Varicella Hospitalizations,0,VPD
Ventura,2018,Total,Varicella Hospitalizations,0,VPD
Yolo,2018,Total,Varicella Hospitalizations,0,VPD
Yuba,2018,Total,Varicella Hospitalizations,0,VPD
CALIFORNIA,2020,Total,TB,1705,TB
Alameda,2020,Total,TB,105,TB
Alpine,2020,Total,TB,0,TB
Amador,2020,Total,TB,0,TB
Butte,2020,Total,TB,5,TB
Calaveras,2020,Total,TB,0,TB
Colusa,2020,Total,TB,0,TB
Contra Costa,2020,Total,TB,39,TB
Del Norte,2020,Total,TB,0,TB
El Dorado,2020,Total,TB,2,TB
Fresno,2020,Total,TB,36,TB
Glenn,2020,Total,TB,0,TB
Humboldt,2020,Total,TB,1,TB
Imperial,2020,Total,TB,33,TB
Inyo,2020,Total,TB,0,TB
Kern,2020,Total,TB,33,TB
Kings,2020,Total,TB,8,TB
Lake,2020,Total,TB,0,TB
Lassen,2020,Total,TB,0,TB
Los Angeles,2020,Total,TB,492,TB
Madera,2020,Total,TB,4,TB
Marin,2020,Total,TB,4,TB
Mariposa,2020,Total,TB,0,TB
Mendocino,2020,Total,TB,0,TB
Merced,2020,Total,TB,9,TB
Modoc,2020,Total,TB,0,TB
Mono,2020,Total,TB,0,TB
Monterey,2020,Total,TB,12,TB
Napa,2020,Total,TB,3,TB
Nevada,2020,Total,TB,1,TB
Orange,2020,Total,TB,142,TB
Placer,2020,Total,TB,8,TB
Plumas,2020,Total,TB,0,TB
Riverside,2020,Total,TB,45,TB
Sacramento,2020,Total,TB,52,TB
San Benito,2020,Total,TB,0,TB
San Bernardino,2020,Total,TB,46,TB
San Diego,2020,Total,TB,192,TB
San Francisco,2020,Total,TB,59,TB
San Joaquin,2020,Total,TB,46,TB
San Luis Obispo,2020,Total,TB,6,TB
San Mateo,2020,Total,TB,52,TB
Santa Barbara,2020,Total,TB,22,TB
Santa Clara,2020,Total,TB,153,TB
Santa Cruz,2020,Total,TB,3,TB
Shasta,2020,Total,TB,2,TB
Sierra,2020,Total,TB,0,TB
Siskiyou,2020,Total,TB,0,TB
Solano,2020,Total,TB,28,TB
Sonoma,2020,Total,TB,12,TB
Stanislaus,2020,Total,TB,9,TB
Sutter,2020,Total,TB,1,TB
Tehama,2020,Total,TB,1,TB
Trinity,2020,Total,TB,0,TB
Tulare,2020,Total,TB,14,TB
Tuolumne,2020,Total,TB,0,TB
Ventura,2020,Total,TB,18,TB
Yolo,2020,Total,TB,6,TB
Yuba,2020,Total,TB,1,TB
