Name,Label,Concept,Required,Attributes,Limit,Predicate Type,Group,Valid Value
PCT012N043,Male: !! 40 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N044,Male: !! 41 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N045,Male: !! 42 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N046,Male: !! 43 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N047,Male: !! 44 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N048,Male: !! 45 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N049,Male: !! 46 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N050,Male: !! 47 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N051,Male: !! 48 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N052,Male: !! 49 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N053,Male: !! 50 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N054,Male: !! 51 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N055,Male: !! 52 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N056,Male: !! 53 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N057,Male: !! 54 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N058,Male: !! 55 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N059,Male: !! 56 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N060,Male: !! 57 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N061,Male: !! 58 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N062,Male: !! 59 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N063,Male: !! 60 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N064,Male: !! 61 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N065,Male: !! 62 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N066,Male: !! 63 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N067,Male: !! 64 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N068,Male: !! 65 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N069,Male: !! 66 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N070,Male: !! 67 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N071,Male: !! 68 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N072,Male: !! 69 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N073,Male: !! 70 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N074,Male: !! 71 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N075,Male: !! 72 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N076,Male: !! 73 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N077,Male: !! 74 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N078,Male: !! 75 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N079,Male: !! 76 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N080,Male: !! 77 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N081,Male: !! 78 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N082,Male: !! 79 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N083,Male: !! 80 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N084,Male: !! 81 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N085,Male: !! 82 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N086,Male: !! 83 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N087,Male: !! 84 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N088,Male: !! 85 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N089,Male: !! 86 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N090,Male: !! 87 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N091,Male: !! 88 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N092,Male: !! 89 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N093,Male: !! 90 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N094,Male: !! 91 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N095,Male: !! 92 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N096,Male: !! 93 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N097,Male: !! 94 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N098,Male: !! 95 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N099,Male: !! 96 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N100,Male: !! 97 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N101,Male: !! 98 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N102,Male: !! 99 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N103,Male: !! 100 to 104 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N104,Male: !! 105 to 109 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N105,Male: !! 110 years and over,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N106,Female:,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N107,Female: !! Under 1 year,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N108,Female: !! 1 year,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N109,Female: !! 2 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N110,Female: !! 3 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N111,Female: !! 4 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N112,Female: !! 5 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N113,Female: !! 6 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N114,Female: !! 7 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N115,Female: !! 8 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N116,Female: !! 9 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N117,Female: !! 10 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N118,Female: !! 11 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N119,Female: !! 12 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N120,Female: !! 13 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N121,Female: !! 14 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N122,Female: !! 15 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N123,Female: !! 16 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N124,Female: !! 17 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N125,Female: !! 18 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N126,Female: !! 19 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N127,Female: !! 20 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N128,Female: !! 21 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N129,Female: !! 22 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N130,Female: !! 23 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N131,Female: !! 24 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N132,Female: !! 25 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N133,Female: !! 26 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N134,Female: !! 27 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N135,Female: !! 28 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N136,Female: !! 29 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N137,Female: !! 30 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N138,Female: !! 31 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N139,Female: !! 32 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N140,Female: !! 33 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N141,Female: !! 34 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N142,Female: !! 35 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N143,Female: !! 36 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N144,Female: !! 37 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N145,Female: !! 38 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N146,Female: !! 39 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N147,Female: !! 40 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N148,Female: !! 41 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N149,Female: !! 42 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N150,Female: !! 43 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N151,Female: !! 44 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N152,Female: !! 45 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N153,Female: !! 46 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N154,Female: !! 47 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N155,Female: !! 48 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N156,Female: !! 49 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N157,Female: !! 50 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N158,Female: !! 51 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N159,Female: !! 52 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N160,Female: !! 53 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N161,Female: !! 54 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N162,Female: !! 55 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N163,Female: !! 56 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N164,Female: !! 57 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N165,Female: !! 58 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N166,Female: !! 59 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N167,Female: !! 60 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
PCT012N168,Female: !! 61 years,"PCT12N. Sex By Age (Some Other Race Alone, Not Hispanic Or Latino) [209]",not required,,0,(not a predicate),N/A,N/A
